183    1         9.375    9.375   -5.625
184    1        13.125    9.375   -5.625
185    1       -13.125   13.125   -5.625
186    1        -9.375   13.125   -5.625
187    1        -5.625   13.125   -5.625
188    1        -1.875   13.125   -5.625
189    1         1.875   13.125   -5.625
190    1         5.625   13.125   -5.625
191    1         9.375   13.125   -5.625
192    1        13.125   13.125   -5.625
193    1       -13.125  -13.125   -1.875
194    1        -9.375  -13.125   -1.875
195    1        -5.625  -13.125   -1.875
196    1        -1.875  -13.125   -1.875
197    1         1.875  -13.125   -1.875
198    1         5.625  -13.125   -1.875
199    1         9.375  -13.125   -1.875
200    1        13.125  -13.125   -1.875
201    1       -13.125   -9.375   -1.875
202    1        -9.375   -9.375   -1.875
203    1        -5.625   -9.375   -1.875
204    1        -1.875   -9.375   -1.875
205    1         1.875   -9.375   -1.875
206    1         5.625   -9.375   -1.875
207    1         9.375   -9.375   -1.875
208    1        13.125   -9.375   -1.875
209    1       -13.125   -5.625   -1.875
210    1        -9.375   -5.625   -1.875
211    1        -5.625   -5.625   -1.875
212    1        -1.875   -5.625   -1.875
213    1         1.875   -5.625   -1.875
214    1         5.625   -5.625   -1.875
215    1         9.375   -5.625   -1.875
216    1        13.125   -5.625   -1.875
217    1       -13.125   -1.875   -1.875
218    1        -9.375   -1.875   -1.875
219    1        -5.625   -1.875   -1.875
220    1        -1.875   -1.875   -1.875
221    1         1.875   -1.875   -1.875
222    1         5.625   -1.875   -1.875
223    1         9.375   -1.875   -1.875
224    1        13.125   -1.875   -1.875
225    1       -13.125    1.875   -1.875
226    1        -9.375    1.875   -1.875
227    1        -5.625    1.875   -1.875
228    1        -1.875    1.875   -1.875
229    1         1.875    1.875   -1.875
230    1         5.625    1.875   -1.875
231    1         9.375    1.875   -1.875
232    1        13.125    1.875   -1.875
233    1       -13.125    5.625   -1.875
234    1        -9.375    5.625   -1.875
235    1        -5.625    5.625   -1.875
236    1        -1.875    5.625   -1.875
237    1         1.875    5.625   -1.875
238    1         5.625    5.625   -1.875
239    1         9.375    5.625   -1.875
240    1        13.125    5.625   -1.875
241    1       -13.125    9.375   -1.875
242    1        -9.375    9.375   -1.875
243    1        -5.625    9.375   -1.875
244    1        -1.875    9.375   -1.875
245    1         1.875    9.375   -1.875
246    1         5.625    9.375   -1.875
247    1         9.375    9.375   -1.875
248    1        13.125    9.375   -1.875
249    1       -13.125   13.125   -1.875
250    1        -9.375   13.125   -1.875
251    1        -5.625   13.125   -1.875
252    1        -1.875   13.125   -1.875
253    1         1.875   13.125   -1.875
254    1         5.625   13.125   -1.875
255    1         9.375   13.125   -1.875
256    1        13.125   13.125   -1.875
257    1       -13.125  -13.125    1.875
258    1        -9.375  -13.125    1.875
259    1        -5.625  -13.125    1.875
260    1        -1.875  -13.125    1.875
261    1         1.875  -13.125    1.875
262    1         5.625  -13.125    1.875
263    1         9.375  -13.125    1.875
264    1        13.125  -13.125    1.875
265    1       -13.125   -9.375    1.875
266    1        -9.375   -9.375    1.875
267    1        -5.625   -9.375    1.875
268    1        -1.875   -9.375    1.875
269    1         1.875   -9.375    1.875
270    1         5.625   -9.375    1.875
271    1         9.375   -9.375    1.875
272    1        13.125   -9.375    1.875
273    1       -13.125   -5.625    1.875
274    1        -9.375   -5.625    1.875
275    1        -5.625   -5.625    1.875
276    1        -1.875   -5.625    1.875
277    1         1.875   -5.625    1.875
278    1         5.625   -5.625    1.875
279    1         9.375   -5.625    1.875
280    1        13.125   -5.625    1.875
281    1       -13.125   -1.875    1.875
282    1        -9.375   -1.875    1.875
283    1        -5.625   -1.875    1.875
284    1        -1.875   -1.875    1.875
285    1         1.875   -1.875    1.875
286    1         5.625   -1.875    1.875
287    1         9.375   -1.875    1.875
288    1        13.125   -1.875    1.875
289    1       -13.125    1.875    1.875
290    1        -9.375    1.875    1.875
291    1        -5.625    1.875    1.875
292    1        -1.875    1.875    1.875
293    1         1.875    1.875    1.875
294    1         5.625    1.875    1.875
295    1         9.375    1.875    1.875
296    1        13.125    1.875    1.875
297    1       -13.125    5.625    1.875
298    1        -9.375    5.625    1.875
299    1        -5.625    5.625    1.875
300    1        -1.875    5.625    1.875
301    1         1.875    5.625    1.875
302    1         5.625    5.625    1.875
303    1         9.375    5.625    1.875
304    1        13.125    5.625    1.875
305    1       -13.125    9.375    1.875
306    1        -9.375    9.375    1.875
307    1        -5.625    9.375    1.875
308    1        -1.875    9.375    1.875
309    1         1.875    9.375    1.875
310    1         5.625    9.375    1.875
311    1         9.375    9.375    1.875
312    1        13.125    9.375    1.875
313    1       -13.125   13.125    1.875
314    1        -9.375   13.125    1.875
315    1        -5.625   13.125    1.875
316    1        -1.875   13.125    1.875
317    1         1.875   13.125    1.875
318    1         5.625   13.125    1.875
319    1         9.375   13.125    1.875
320    1        13.125   13.125    1.875
321    1       -13.125  -13.125    5.625
322    1        -9.375  -13.125    5.625
323    1        -5.625  -13.125    5.625
324    1        -1.875  -13.125    5.625
325    1         1.875  -13.125    5.625
326    1         5.625  -13.125    5.625
327    1         9.375  -13.125    5.625
328    1        13.125  -13.125    5.625
329    1       -13.125   -9.375    5.625
330    1        -9.375   -9.375    5.625
331    1        -5.625   -9.375    5.625
332    1        -1.875   -9.375    5.625
333    1         1.875   -9.375    5.625
334    1         5.625   -9.375    5.625
335    1         9.375   -9.375    5.625
336    1        13.125   -9.375    5.625
337    1       -13.125   -5.625    5.625
338    1        -9.375   -5.625    5.625
339    1        -5.625   -5.625    5.625
340    1        -1.875   -5.625    5.625
341    1         1.875   -5.625    5.625
342    1         5.625   -5.625    5.625
343    1         9.375   -5.625    5.625
344    1        13.125   -5.625    5.625
345    1       -13.125   -1.875    5.625
346    1        -9.375   -1.875    5.625
347    1        -5.625   -1.875    5.625
348    1        -1.875   -1.875    5.625
349    1         1.875   -1.875    5.625
350    1         5.625   -1.875    5.625
351    1         9.375   -1.875    5.625
352    1        13.125   -1.875    5.625
353    1       -13.125    1.875    5.625
354    1        -9.375    1.875    5.625
355    1        -5.625    1.875    5.625
356    1        -1.875    1.875    5.625
357    1         1.875    1.875    5.625
358    1         5.625    1.875    5.625
359    1         9.375    1.875    5.625
360    1        13.125    1.875    5.625
361    1       -13.125    5.625    5.625
362    1        -9.375    5.625    5.625

Velocities

1      -0.00019 -0.00488 -0.00116
2      -0.00280 -0.00344 -0.00200
3       0.00269  0.00088  0.00319
4      -0.00595 -0.00130  0.00040
5       0.00146 -0.00409 -0.00247
6       0.00008  0.00028  0.00527
7      -0.00074  0.00130  0.00162
8      -0.00127 -0.00252  0.00330
9       0.00210  0.00544  0.00179
10     -0.00426  0.00136 -0.00226
11      0.00133 -0.00168  0.00189
12      0.00011  0.00026 -0.00419
13      0.00534 -0.00156  0.00154
14      0.00281  0.00396 -0.00710
15      0.00007  0.00450  0.00126
16      0.00352 -0.00441  0.00355
17      0.00031 -0.00076  0.00296
18     -0.00269  0.00337 -0.00130
19      0.00182 -0.00049 -0.00080
20     -0.00100 -0.00021  0.00182
21      0.00121  0.00009 -0.00372
22     -0.00166 -0.00143  0.00100
23      0.00273  0.00081 -0.00063
24      0.00050  0.00064  0.00343
25      0.00269  0.00268  0.00135
26      0.00429  0.00099 -0.00130
27      0.00268  0.00001 -0.00181
28     -0.00026  0.00039  0.00267
29      0.00059 -0.00220  0.00487
30      0.00052 -0.00087 -0.00365
31      0.00198 -0.00021  0.00111
32      0.00153  0.00088  0.00009
33     -0.00027  0.00136  0.00086
34      0.00008 -0.00011  0.00324
35      0.00316  0.00168  0.00460
36     -0.00121  0.00008  0.00223
37      0.00475  0.00449 -0.00426
38     -0.00326 -0.00164  0.00455
39      0.00168  0.00640 -0.00083
40     -0.00273 -0.00171 -0.00202
41      0.00015  0.00342 -0.00201
42      0.00074  0.00086 -0.00007
43      0.00216  0.00400  0.00400
44      0.00064 -0.00233  0.00121
45      0.00055  0.00231  0.00233
46      0.00313  0.00334  0.00247
47     -0.00217 -0.00268 -0.00033
48     -0.00172  0.00521  0.00159
49     -0.00087  0.00480 -0.00123
50     -0.00200  0.00034  0.00033
51      0.00130 -0.00237 -0.00228
52     -0.00287 -0.00126  0.00173
53     -0.00446 -0.00153 -0.00212
54      0.00184  0.00125 -0.00350
55     -0.00415  0.00203  0.00042
56     -0.00485 -0.00194  0.00067
57     -0.00119  0.00119 -0.00599
58      0.00187 -0.00302  0.00274
59      0.00382  0.00218 -0.00107
60     -0.00137 -0.00596 -0.00134
61      0.00227 -0.00107  0.00139
62     -0.00367  0.00014  0.00106
63      0.00362  0.00145 -0.00560
64     -0.00391  0.00467  0.00283
65      0.00224 -0.00257  0.00488
66      0.00310 -0.00170 -0.00372
67     -0.00463  0.00319 -0.00413
68     -0.00247 -0.00207 -0.00035
69     -0.00360 -0.00380  0.00602
70      0.00376 -0.00280  0.00337
71     -0.00428  0.00577  0.00139
72      0.00145 -0.00515 -0.00236
73      0.00274  0.00065  0.00254
74      0.00047 -0.00030  0.00146
75      0.00266 -0.00036 -0.00149
76      0.00074 -0.00161 -0.00175
77     -0.00442 -0.00185 -0.00008
78     -0.00179 -0.00332  0.00028
79      0.00153 -0.00194 -0.00351
80      0.00302  0.00089 -0.00305
81      0.00005 -0.00073  0.00439
82     -0.00419 -0.00111 -0.00143
83      0.00778  0.00555 -0.00516
84     -0.00039  0.00238  0.00180
85      0.00177 -0.00378 -0.00154
86     -0.00082  0.00186 -0.00415
87      0.00024  0.00337  0.00069
88     -0.00255 -0.00045  0.00582
89      0.00247 -0.00013 -0.00092
90     -0.00222 -0.00086 -0.00173
91      0.00285 -0.00292 -0.00018
92     -0.00123 -0.00324  0.00061
93     -0.00515 -0.00105 -0.00149
94     -0.00113 -0.00087 -0.00114
95      0.00215 -0.00306 -0.00077
96     -0.00087 -0.00018  0.00527
97      0.00371 -0.00299 -0.00178
98      0.00099  0.00507  0.00186
99      0.00061  0.00099  0.00536
100    -0.00451  0.00438 -0.00550
101    -0.00062 -0.00197 -0.00012
102     0.00036 -0.00262 -0.00155
103     0.00211 -0.00438 -0.00028
104    -0.00137 -0.00059  0.00571
105     0.00013 -0.00493  0.00167
106    -0.00355  0.00247  0.00384
107     0.00065  0.00310 -0.00226
108    -0.00257 -0.00165 -0.00577
109     0.00419  0.00271 -0.00294
110    -0.00601  0.00098 -0.00122
111     0.00019  0.00314  0.00255
112     0.00290  0.00161 -0.00326
113    -0.00285 -0.00196 -0.00071
114    -0.00208 -0.00163  0.00125
115     0.00419 -0.00146  0.00182
116     0.00252  0.00518 -0.00392
117    -0.00083  0.00086  0.00423
118    -0.00119 -0.00135 -0.00602
119    -0.00084 -0.00256 -0.00089
120    -0.00087  0.00160  0.00770
121    -0.00076 -0.00001 -0.00130
122     0.00146 -0.00447  0.00032
123     0.00034 -0.00332 -0.00099
124    -0.00348 -0.00287  0.00543
125    -0.00669 -0.00153 -0.00270
126    -0.00200  0.00321 -0.00462
127     0.00105  0.00048  0.00284
128    -0.00303  0.00298 -0.00103
129    -0.00497  0.00497  0.00155
130     0.00308  0.00050 -0.00210
131     0.00047  0.00094 -0.00035
132     0.00070 -0.00169  0.00028
133    -0.00055  0.00471  0.00207
134     0.00094  0.00223  0.00574
135    -0.00242 -0.00006  0.00258
136     0.00263 -0.00003 -0.00461
137     0.00071  0.00290 -0.00161
138    -0.00035 -0.00194  0.00394
139    -0.00415  0.00396  0.00127
140    -0.00167  0.00216 -0.00411
141    -0.00408  0.00111  0.00224
142     0.00002  0.00335 -0.00059
143     0.00182  0.00353  0.00023
144    -0.00134 -0.00249 -0.00344
145     0.00146  0.00260 -0.00067
146     0.00198  0.00133  0.00450
147     0.00013 -0.00162 -0.00107
148     0.00185 -0.00132  0.00271
149    -0.00577  0.00450  0.00332
150     0.00131  0.00268  0.00136
151    -0.00018  0.00210 -0.00341
152     0.00403 -0.00221 -0.00087
153     0.00069 -0.00024  0.00066
154    -0.00278  0.00088 -0.00333
155     0.00121 -0.00283  0.00517
156    -0.00610 -0.00129  0.00136
157     0.00437 -0.00057  0.00157
158     0.00745 -0.00091  0.00081
159    -0.00255  0.00058  0.00585
160     0.00256 -0.00509 -0.00113
161    -0.00322 -0.00140 -0.00147
162    -0.00531  0.00287  0.00312
163     0.00364 -0.00061  0.00178
164     0.00292 -0.00228 -0.00038
165    -0.00346 -0.00071  0.00435
166    -0.00090  0.00232  0.00007
167    -0.00469 -0.00300 -0.00351
168     0.00264 -0.00400 -0.00238
169     0.00270  0.00156 -0.00321
170     0.00105 -0.00185 -0.00089
171    -0.00221 -0.00167 -0.00203
172    -0.00107  0.00237  0.00493
173     0.00081  0.00064  0.00178
174    -0.00125 -0.00093  0.00074
175    -0.00002 -0.00265 -0.00362
176    -0.00075  0.00389  0.00326
177     0.00201  0.00051  0.00128
178     0.00053 -0.00256 -0.00022
179    -0.00122  0.00090  0.00500
180     0.00189  0.00124  0.00128
181     0.00239 -0.00133 -0.00104
182    -0.00385  0.00295 -0.00136
183     0.00066 -0.00081  0.00054
184     0.00311  0.00193  0.00212
185     0.00418  0.00300 -0.00357
186     0.00239 -0.00122 -0.00189
187     0.00281 -0.00373 -0.00163
188    -0.00058 -0.00010  0.00104
189     0.00132 -0.00136  0.00002
190     0.00077  0.00250  0.00096
191     0.00282 -0.00426 -0.00366
192     0.00064 -0.00402 -0.00009
193     0.00033  0.00143  0.00196
194    -0.00364 -0.00582 -0.00209
195    -0.00263 -0.00583  0.00115
196    -0.00151 -0.00553 -0.00232
197    -0.00645 -0.00393  0.00528
198     0.00094  0.00061 -0.00055
199     0.00104  0.00197 -0.00185
200    -0.00480 -0.00484 -0.00458
201    -0.00180  0.00082  0.00085
202     0.00154 -0.00164 -0.00080
203    -0.00026 -0.00305 -0.00028
204     0.00088  0.00210  0.00267
205     0.00130  0.00367 -0.00129
206     0.00224 -0.00430 -0.00467
207    -0.00104 -0.00163  0.00204
208    -0.00000 -0.00186  0.00235
209    -0.00043  0.00138  0.00099
210     0.00160  0.00022 -0.00231
211     0.00511 -0.00167 -0.00140
212    -0.00156  0.00411 -0.00125
213     0.00214 -0.00117  0.00510
214    -0.00549 -0.00009 -0.00297
215     0.00608  0.00372  0.00252
216     0.00550 -0.00025  0.00117
217     0.00626  0.00549  0.00303
218     0.00144  0.00209  0.00330
219     0.00235 -0.00253 -0.00203
220    -0.00156  0.00069  0.00307
221     0.00081 -0.00082  0.00245
222     0.00191 -0.00043  0.00616
223     0.00025  0.00028  0.00127
224     0.00436  0.00173  0.00119
225     0.00662  0.00082 -0.00304
226     0.00160  0.00398 -0.00354
227    -0.00305 -0.00075  0.00217
228     0.00072 -0.00342  0.00233
229     0.00554  0.00069  0.00049
230    -0.00145  0.00044  0.00115
231    -0.00003  0.00233 -0.00143
232     0.00127  0.00064  0.00281
233    -0.00079  0.00143 -0.00024
234    -0.00259  0.00295  0.00069
235    -0.00010  0.00147  0.00286
236    -0.00535  0.00112  0.00467
237     0.00205 -0.00333 -0.00128
238    -0.00170  0.00041  0.00080
239    -0.00027 -0.00010 -0.00031
240    -0.00011  0.00407 -0.00196
241     0.00181  0.00100 -0.00260
242     0.00196 -0.00206 -0.00344
243     0.00005  0.00534 -0.00405
244    -0.00235 -0.00083  0.00075
245    -0.00299  0.00789  0.00097
246    -0.00627  0.00372  0.00030
247    -0.00295  0.00421 -0.00196
248     0.00013  0.00267 -0.00376
249     0.00094 -0.00207  0.00033
250    -0.00179  0.00041 -0.00350
251    -0.00232 -0.00098 -0.00324
252     0.00020 -0.00329 -0.00139
253     0.00126  0.00408 -0.00213
254     0.00037  0.00264 -0.00446
255    -0.00240 -0.00006 -0.00110
256     0.00159 -0.00221 -0.00056
257     0.00345  0.00242  0.00169
258     0.00319 -0.00007  0.00095
259    -0.00414 -0.00138 -0.00036
260     0.00030  0.00035 -0.00235
261    -0.00050  0.00037 -0.00471
262    -0.00135 -0.00024  0.00041
263     0.00896  0.00172  0.00129
264     0.00518  0.00022  0.00444
265     0.00414 -0.00070 -0.00461
266    -0.00125 -0.00172 -0.00277
267    -0.00618 -0.00203  0.00207
268     0.00365  0.00168 -0.00037
269    -0.00039  0.00575 -0.00403
270     0.00513  0.00340  0.00305
271     0.00104 -0.00172  0.00214
272    -0.00198 -0.00007  0.00230
273     0.00176  0.00034  0.00168
274     0.00272  0.00328 -0.00164
275     0.00141 -0.00640  0.00115
276     0.00157  0.00253 -0.00071
277     0.00284 -0.00102  0.00287
278     0.00149 -0.00083 -0.00131
279    -0.00025  0.00444 -0.00293
280    -0.00013 -0.00411 -0.00203
281     0.00260  0.00252  0.00026
282    -0.00304 -0.00005  0.00131
283     0.00082 -0.00236 -0.00222
284    -0.00013  0.00047 -0.00112
285    -0.00680  0.00013 -0.00320
286    -0.00228  0.00669 -0.00041
287     0.00585  0.00239  0.00395
288     0.00053 -0.00062 -0.00095
289    -0.00190  0.00012 -0.00275
290     0.00251  0.00196 -0.00141
291     0.00155 -0.00679  0.00236
292    -0.00460 -0.00031 -0.00337
293    -0.00050 -0.00225 -0.00197
294    -0.00297 -0.00276 -0.00141
295     0.00175  0.00100  0.00331
296    -0.00461 -0.00173  0.00397
297    -0.00174 -0.00370 -0.00252
298    -0.00245 -0.00395  0.00006
299    -0.00830  0.00015  0.00098
300    -0.00154  0.00026 -0.00039
301     0.00092 -0.00037  0.00041
302     0.00100  0.00075  0.00012
303     0.00196 -0.00014  0.00078
304    -0.00648 -0.00245 -0.00114
305    -0.00037  0.00373  0.00499
306    -0.00369  0.00279 -0.00343
307    -0.00215  0.00051 -0.00080
308     0.00207 -0.00246 -0.00139
309     0.00122  0.00075 -0.00281
310    -0.00246 -0.00096  0.00134
311    -0.00441 -0.00288  0.00418
312    -0.00078 -0.00182  0.00288
313     0.00021 -0.00183  0.00262
314     0.00167 -0.00079  0.00310
315     0.00056  0.00401 -0.00284
316     0.00398 -0.00003 -0.00586
317    -0.00288  0.00054 -0.00114
318    -0.00420  0.00701 -0.00432
319     0.00494  0.00107  0.00211
320    -0.00405  0.00212 -0.00512
321     0.00291 -0.00280 -0.00066
322     0.00287  0.00226 -0.00225
323    -0.00403 -0.00168 -0.00056
324    -0.00186 -0.00132 -0.00087
325    -0.00217 -0.00094 -0.00455
326    -0.00427  0.00049 -0.00435
327    -0.00690  0.00404 -0.00148
328     0.00107  0.00524  0.00044
329     0.00258  0.00162  0.00013
330     0.00296 -0.00190 -0.00471
331     0.00360 -0.00096  0.00220
332    -0.00135 -0.00265 -0.00391
333     0.00422 -0.00086 -0.00451
334    -0.00154 -0.00744  0.00444
335     0.00018  0.00283  0.00076
336     0.00395 -0.00024  0.00039
337    -0.00146  0.00209  0.00094
338    -0.00074 -0.00481  0.00114
339    -0.00103 -0.00012 -0.00426
340     0.00561 -0.00569 -0.00141
341     0.00235 -0.00141 -0.00235
342     0.00343  0.00009  0.00157
343     0.00072 -0.00162  0.00282
344    -0.00385  0.00255 -0.00162
345     0.00244 -0.00403 -0.00003
346    -0.00661 -0.00378 -0.00035
347    -0.00223 -0.00366  0.00355
348     0.00051 -0.00580  0.00346
349    -0.00439 -0.00060 -0.00266
350     0.00396 -0.00204 -0.00036
351     0.00461  0.00112 -0.00047
352    -0.00065 -0.00125  0.00433
353    -0.00262  0.00168  0.00149
354    -0.00087 -0.00118 -0.00255
355    -0.00209 -0.00161  0.00139
356     0.00068 -0.00251  0.00155
357    -0.00202  0.00208 -0.00040
358    -0.00353 -0.00474  0.00055
359     0.00113 -0.00159  0.00172
360     0.00141  0.00294 -0.00066
361     0.00038  0.00047  0.00073
362     0.00234  0.00211 -0.00230
